Sentence #	Word	Pos	Tag
Sentence 59	Ciudadana	NC	I-ORG
Sentence 59	de	PREP	I-ORG
Sentence 59	Oaxaca	NP	E-ORG
Sentence 59	(	LP	O
Sentence 59	Ieepco	NP	S-ORG
Sentence 59	)	RP	O
Sentence 59	aprobó	VLfin	O
Sentence 59	el	ART	O
Sentence 59	proyecto	NC	O
Sentence 59	de	PREP	O
Sentence 59	acuerdo	NC	O
Sentence 59	para	PREP	O
Sentence 59	que	CQUE	O
Sentence 59	el	ART	O
Sentence 59	Consejo	NC	O
Sentence 59	General	NC	O
Sentence 59	solicite	VLfin	O
Sentence 59	a	PREP	O
Sentence 59	la	ART	O
Sentence 59	Junta	NC	O
Sentence 59	Ejecutiva	NC	O
Sentence 59	del	PDEL	O
Sentence 59	Instituto	NC	O
Sentence 59	designar	VLinf	O
Sentence 59	a	PREP	O
Sentence 59	una	ART	O
Sentence 59	persona	NC	O
Sentence 59	interventora	ADJ	O
Sentence 59	responsable	ADJ	O
Sentence 59	de	CSUBI	O
Sentence 59	iniciar	VLinf	O
Sentence 59	el	ART	O
Sentence 59	proceso	NC	O
Sentence 59	de	PREP	O
Sentence 59	liquidación	NC	O
Sentence 59	de	PREP	O
Sentence 59	los	ART	O
Sentence 59	partidos	NC	O
Sentence 59	políticos	ADJ	O
Sentence 59	locales	ADJ	O
Sentence 59	que	CQUE	O
Sentence 59	no	NEG	O
Sentence 59	alcanzaron	VLfin	O
Sentence 59	el	ART	O
Sentence 59	porcentaje	NC	O
Sentence 59	de	PREP	O
Sentence 59	votación	NC	O
Sentence 59	suficiente	ADJ	O
Sentence 59	en	PREP	O
Sentence 59	estas	DM	O
Sentence 59	elecciones	NC	O
Sentence 59	para	CSUBI	O
Sentence 59	mantener	VLinf	O
Sentence 59	su	PPO	O
Sentence 59	registro	NC	O
Sentence 59	.	FS	O

Sentence 60	toggle	VLfin	O
Sentence 60	menu	NC	O
Sentence 60	Fuente	NP	B-PRO
Sentence 60	radioactiva	ADJ	E-PRO
Sentence 60	es	VSfin	O
Sentence 60	robada	VLadj	O
Sentence 60	en	PREP	O
Sentence 60	la	ART	O
Sentence 60	Ciudad	NC	B-GPE
Sentence 60	de	PREP	I-GPE
Sentence 60	México	NC	E-GPE
Sentence 60	,	CM	O
Sentence 60	autoridades	NC	O
Sentence 60	alertan	VLfin	O
Sentence 60	peligro	NC	O
Sentence 60	Protección	NC	B-ORG
Sentence 60	Civil	NP	E-ORG
Sentence 60	emitió	VLfin	O
Sentence 60	una	ART	O
Sentence 60	alerta	VLfin	O
Sentence 60	en	PREP	O
Sentence 60	el	ART	O
Sentence 60	Estado	NC	B-GPE
Sentence 60	de	PREP	I-GPE
Sentence 60	México	NP	E-GPE
Sentence 60	,	CM	O
Sentence 60	Morelos	NP	S-GPE
Sentence 60	,	CM	O
Sentence 60	Hidalgo	NP	S-GPE
Sentence 60	,	CM	O
Sentence 60	Tlaxcala	NP	S-GPE
Sentence 60	,	CM	O
Sentence 60	Querétaro	NP	S-GPE
Sentence 60	,	CM	O
Sentence 60	Guerrero	NP	S-GPE
Sentence 60	y	CC	O
Sentence 60	Michoacán	NP	S-GPE
Sentence 60	.	FS	O

Sentence 61	Aunque	CSUBX	O
Sentence 61	es	VSfin	O
Sentence 61	importante	ADJ	O
Sentence 61	aclarar	VLinf	O
Sentence 61	que	CQUE	O
Sentence 61	nunca	ADV	O
Sentence 61	se	SE	O
Sentence 61	menciona	VLfin	O
Sentence 61	en	PREP	O
Sentence 61	el	ART	O
Sentence 61	documento	NC	O
Sentence 61	a	PREP	O
Sentence 61	Gabriel	NP	B-PER
Sentence 61	Biestro	NC	E-PER
Sentence 61	ni	CCNEG	O
Sentence 61	a	PREP	O
Sentence 61	otros	QU	O
Sentence 61	miembros	NC	O
Sentence 61	de	PREP	O
Sentence 61	Morena	NP	S-PEX
Sentence 61	.	FS	O

Sentence 62	Señaló	VLfin	O
Sentence 62	que	CQUE	O
Sentence 62	el	ART	O
Sentence 62	mas	CCAD	O
Sentence 62	reciente	ADJ	O
Sentence 62	avance	NC	O
Sentence 62	del	PDEL	O
Sentence 62	recuento	NC	O
Sentence 62	de	PREP	O
Sentence 62	los	ART	O
Sentence 62	votos	NC	O
Sentence 62	los	PPC	O
Sentence 62	ponen	VLfin	O
Sentence 62	con	PREP	O
Sentence 62	una	ART	O
Sentence 62	ventaja	NC	O
Sentence 62	de	PREP	O
Sentence 62	2	CARD	O
Sentence 62	mil	CARD	O
Sentence 62	votos	NC	O
Sentence 62	frente	NC	O
Sentence 62	a	PREP	O
Sentence 62	su	PPO	O
Sentence 62	competidor	NC	O
Sentence 62	Javier	NP	B-PER
Sentence 62	González	NP	I-PER
Sentence 62	Mocken	NP	E-PER
Sentence 62	,	CM	O
Sentence 62	candidato	ADJ	B-TIT
Sentence 62	de	PREP	I-TIT
Sentence 62	Morena	NP	E-TIT
Sentence 62	a	PREP	O
Sentence 62	quien	REL	O
Sentence 62	el	ART	O
Sentence 62	conteo	NC	O
Sentence 62	del	PDEL	O
Sentence 62	PREP	NC	S-PRO
Sentence 62	asignaba	VLfin	O
Sentence 62	a	PREP	O
Sentence 62	este	DM	O
Sentence 62	tres	CARD	O
Sentence 62	mil	CARD	O
Sentence 62	votos	NC	O
Sentence 62	de	PREP	O
Sentence 62	diferencia	NC	O
Sentence 62	.	FS	O

Sentence 63	“	NC	O
Sentence 63	Que	CQUE	O
Sentence 63	investigue	VLfin	O
Sentence 63	el	ART	O
Sentence 63	INE	NC	S-ORG
Sentence 63	del	PDEL	O
Sentence 63	por	PREP	O
Sentence 63	qué	NC	O
Sentence 63	un	ART	O
Sentence 63	expediente	NC	O
Sentence 63	que	CQUE	O
Sentence 63	tiene	VLfin	O
Sentence 63	un	ART	O
Sentence 63	alto	ADJ	O
Sentence 63	contenido	NC	O
Sentence 63	político	ADJ	O
Sentence 63	es	VSfin	O
Sentence 63	filtrado	VLadj	O
Sentence 63	a	PREP	O
Sentence 63	la	ART	O
Sentence 63	prensa	NC	O
Sentence 63	y	CC	O
Sentence 63	en	PREP	O
Sentence 63	este	DM	O
Sentence 63	caso	NC	O
Sentence 63	,	CM	O
Sentence 63	al	PAL	O
Sentence 63	partido	NC	O
Sentence 63	que	CQUE	O
Sentence 63	quieren	VLfin	O
Sentence 63	sancionar	VLinf	O
Sentence 63	,	CM	O
Sentence 63	formalmente	ADV	O
Sentence 63	no	NEG	O
Sentence 63	conoce	VLfin	O
Sentence 63	el	ART	O
Sentence 63	expediente	ADJ	O
Sentence 63	’	NC	O
Sentence 63	’	NC	O
Sentence 63	,	CM	O
Sentence 63	sentenció	NC	O
Sentence 63	.	FS	O

Sentence 64	De	PREP	O
Sentence 64	hecho	NC	O
Sentence 64	,	CM	O
Sentence 64	para	PREP	O
Sentence 64	el	ART	O
Sentence 64	Partido	NC	B-PEX
Sentence 64	Encuentro	NC	I-PEX
Sentence 64	Social	PE	E-PEX
Sentence 64	,	CM	O
Sentence 64	la	ART	O
Sentence 64	elección	NC	O
Sentence 64	donde	ADV	O
Sentence 64	quedaron	VLfin	O
Sentence 64	más	NC	O
Sentence 64	cerca	ADV	O
Sentence 64	del	PDEL	O
Sentence 64	umbral	NC	O
Sentence 64	fue	VSfin	O
Sentence 64	la	ART	O
Sentence 64	presidencial	ADJ	O
Sentence 64	,	CM	O
Sentence 64	pues	CSUBF	O
Sentence 64	en	PREP	O
Sentence 64	ella	PPX	O
Sentence 64	tuvieron	VLfin	O
Sentence 64	2.7	CARD	B-PRC
Sentence 64	%	PERCT	E-PRC
Sentence 64	,	CM	O
Sentence 64	mientras	CSUBX	O
Sentence 64	que	CQUE	O
Sentence 64	en	PREP	O
Sentence 64	senadores	NC	O
Sentence 64	alcanzaron	VLfin	O
Sentence 64	2.	PAL	B-PRC
Sentence 64	3	CARD	I-PRC
Sentence 64	%	PERCT	E-PRC
Sentence 64	y	CC	O
Sentence 64	en	PREP	O
Sentence 64	diputados	NC	O
Sentence 64	2.4	CARD	B-PRC
Sentence 64	%	PERCT	E-PRC
Sentence 64	.	FS	O

Sentence 65	La	ART	O
Sentence 65	virtual	ADJ	B-TIT
Sentence 65	ganadora	NC	I-TIT
Sentence 65	de	PREP	I-TIT
Sentence 65	la	ART	I-TIT
Sentence 65	Jefatura	NC	I-TIT
Sentence 65	de	PREP	I-TIT
Sentence 65	Gobierno	NC	I-TIT
Sentence 65	de	PREP	I-TIT
Sentence 65	la	ART	I-TIT
Sentence 65	CDMX	NP	E-TIT
Sentence 65	,	CM	O
Sentence 65	Claudia	NP	B-PER
Sentence 65	Sheinbaum	NP	E-PER
Sentence 65	,	CM	O
Sentence 65	mantuvo	VLfin	O
Sentence 65	una	ART	O
Sentence 65	reunión	NC	O
Sentence 65	este	DM	O
Sentence 65	miércoles	NC	S-DAT
Sentence 65	con	PREP	O
Sentence 65	el	ART	O
Sentence 65	presidente	NC	B-TIT
Sentence 65	electo	ADJ	E-TIT
Sentence 65	,	CM	O
Sentence 65	López	NP	B-PER
Sentence 65	Obrador	NP	E-PER
Sentence 65	,	CM	O
Sentence 65	así	VLfin	O
Sentence 65	como	ADV	O
Sentence 65	con	PREP	O
Sentence 65	los	ART	O
Sentence 65	gobernadores	NC	O
Sentence 65	electos	ADJ	O
Sentence 65	de	PREP	O
Sentence 65	Morelos	NP	S-GPE
Sentence 65	,	CM	O
Sentence 65	Tabasco	NP	S-GPE
Sentence 65	,	CM	O
Sentence 65	el	ART	O
Sentence 65	candidato	ADJ	B-TIT
Sentence 65	de	PREP	I-TIT
Sentence 65	Puebla	NC	E-TIT
Sentence 65	,	CM	O
Sentence 65	Barbosa	NP	S-PER
Sentence 65	,	CM	O
Sentence 65	quien	REL	O
Sentence 65	impugnará	VLfin	O
Sentence 65	su	PPO	O
Sentence 65	elección	NC	O
Sentence 65	para	CSUBI	O
Sentence 65	hablar	VLinf	O
Sentence 65	de	PREP	O
Sentence 65	los	ART	O
Sentence 65	temas	NC	O
Sentence 65	urgentes	ADJ	O
Sentence 65	de	PREP	O
Sentence 65	su	PPO	O
Sentence 65	agenda	NC	O
Sentence 65	:	COLON	O
Sentence 65	austeridad	NC	O
Sentence 65	y	CC	O
Sentence 65	corrupción	NC	O
Sentence 65	.	FS	O

Sentence 66	Asesores	VLfin	O
Sentence 66	trabajando	VLger	O
Sentence 66	Algunas	QU	O
Sentence 66	tenían	VLfin	O
Sentence 66	los	ART	O
Sentence 66	datos	NC	O
Sentence 66	borrosos	ADJ	O
Sentence 66	o	CC	O
Sentence 66	ilegibles	ADJ	O
Sentence 66	,	CM	O
Sentence 66	otras	QU	O
Sentence 66	presentaban	VLfin	O
Sentence 66	errores	NC	O
Sentence 66	aritméticos	ADJ	O
Sentence 66	y	CC	O
Sentence 66	otras	QU	O
Sentence 66	más	NC	O
Sentence 66	,	CM	O
Sentence 66	ni	CCNEG	O
Sentence 66	siquiera	ADV	O
Sentence 66	estaban	VEfin	O
Sentence 66	disponibles	ADJ	O
Sentence 66	,	CM	O
Sentence 66	ya	ADV	O
Sentence 66	que	CQUE	O
Sentence 66	los	ART	O
Sentence 66	funcionarios	NC	O
Sentence 66	de	PREP	O
Sentence 66	casilla	NC	O
Sentence 66	omitieron	VLfin	O
Sentence 66	ponerlas	NC	O
Sentence 66	en	PREP	O
Sentence 66	el	ART	O
Sentence 66	exterior	NC	O
Sentence 66	del	PDEL	O
Sentence 66	paquete	NC	O
Sentence 66	.	FS	O

Sentence 67	El	ART	O
Sentence 67	verde	NC	O
Sentence 67	saluda	VLfin	O
Sentence 67	con	PREP	O
Sentence 67	agrado	NC	O
Sentence 67	el	ART	O
Sentence 67	cambio	NC	O
Sentence 67	histórico	ADJ	O
Sentence 67	;	SEMICOLON	O
Sentence 67	ya	ADV	O
Sentence 67	que	CQUE	O
Sentence 67	era	VSfin	O
Sentence 67	necesario	ADJ	O
Sentence 67	.	FS	O

Sentence 68	Breaking	NP	O
Sentence 68	News	NP	O
Sentence 68	Presos	NC	O
Sentence 68	políticos	ADJ	O
Sentence 68	venezolanos	ADJ	S-DEM
Sentence 68	amotinados	VLadj	O
Sentence 68	exigen	VLfin	O
Sentence 68	revisión	NC	O
Sentence 68	de	PREP	O
Sentence 68	sus	PPO	O
Sentence 68	casos	NC	O
Sentence 68	Presos	NC	O
Sentence 68	políticos	ADJ	O
Sentence 68	venezolanos	ADJ	S-DEM
Sentence 68	amotinados	VLadj	O
Sentence 68	exigen	VLfin	O
Sentence 68	revisión	NC	O
Sentence 68	de	PREP	O
Sentence 68	sus	PPO	O
Sentence 68	casos	NC	O
Sentence 68	julio	NC	B-DAT
Sentence 68	11	CARD	E-DAT
Sentence 68	,	CM	O
Sentence 68	2018	CARD	S-DAT
Sentence 68	,	CM	O
Sentence 68	99	CARD	O
Sentence 68	Views	NC	O
Sentence 68	Related	VLfin	O
Sentence 68	Articles	NC	O
Sentence 68	julio	NC	B-DAT
Sentence 68	12	CARD	E-DAT
Sentence 68	,	CM	O
Sentence 68	2018	CARD	S-DAT
Sentence 68	julio	NC	B-DAT
Sentence 68	12	CARD	E-DAT
Sentence 68	,	CM	O
Sentence 68	2018	CARD	S-DAT
Sentence 68	julio	NC	B-DAT
Sentence 68	12	CARD	E-DAT
Sentence 68	,	CM	O
Sentence 68	2018	CARD	S-DAT
Sentence 68	Los	ART	O
Sentence 68	presos	NC	O
Sentence 68	amotinados	VLadj	O
Sentence 68	desde	PREP	O
Sentence 68	ayer	ADV	S-TIM
Sentence 68	en	PREP	O
Sentence 68	los	ART	O
Sentence 68	calabozos	NC	O
Sentence 68	del	PDEL	O
Sentence 68	Servicio	NC	B-ORG
Sentence 68	de	PREP	I-ORG
Sentence 68	Inteligencia	NC	I-ORG
Sentence 68	de	PREP	I-ORG
Sentence 68	Venezuela	NP	E-ORG
Sentence 68	(	LP	O
Sentence 68	Sebin	NP	S-ORG
Sentence 68	)	RP	O
Sentence 68	en	PREP	O
Sentence 68	Caracas	NP	S-GPE
Sentence 68	solicitan	VLfin	O
Sentence 68	la	ART	O
Sentence 68	presencia	NC	O
Sentence 68	de	PREP	O
Sentence 68	representantes	NC	O
Sentence 68	de	PREP	O
Sentence 68	la	ART	O
Sentence 68	Comisión	NP	B-ORG
Sentence 68	de	PREP	I-ORG
Sentence 68	la	ART	I-ORG
Sentence 68	Verdad	NC	E-ORG
Sentence 68	para	PREP	O
Sentence 68	que	CQUE	O
Sentence 68	revise	VLfin	O
Sentence 68	sus	PPO	O
Sentence 68	casos	NC	O
Sentence 68	.	FS	O

Sentence 69	Se	SE	O
Sentence 69	trata	VLfin	O
Sentence 69	del	PDEL	O
Sentence 69	primer	ORD	O
Sentence 69	acercamiento	NC	O
Sentence 69	en	PREP	O
Sentence 69	persona	NC	O
Sentence 69	entre	PREP	O
Sentence 69	el	ART	O
Sentence 69	equipo	NC	O
Sentence 69	de	PREP	O
Sentence 69	López	NC	B-PER
Sentence 69	Obrador	ADJ	E-PER
Sentence 69	,	CM	O
Sentence 69	ganador	NC	O
Sentence 69	de	PREP	O
Sentence 69	las	ART	O
Sentence 69	elecciones	NC	B-EVT
Sentence 69	del	PDEL	I-EVT
Sentence 69	1	CARD	I-EVT
Sentence 69	de	PREP	I-EVT
Sentence 69	julio	NC	E-EVT
Sentence 69	,	CM	O
Sentence 69	y	CC	O
Sentence 69	el	ART	O
Sentence 69	gobierno	NC	O
Sentence 69	de	PREP	O
Sentence 69	Trump	NC	S-PER
Sentence 69	,	CM	O
Sentence 69	quien	REL	O
Sentence 69	ya	ADV	O
Sentence 69	había	VLfin	O
Sentence 69	hablado	VLadj	O
Sentence 69	vía	VLfin	O
Sentence 69	telefónica	NC	O
Sentence 69	con	PREP	O
Sentence 69	el	ART	O
Sentence 69	líder	NC	O
Sentence 69	de	PREP	O
Sentence 69	Morena	NP	S-PEX
Sentence 69	.	FS	O

Sentence 70	“	NC	O
Sentence 70	Les	NC	O
Sentence 70	corresponde	VLfin	O
Sentence 70	a	PREP	O
Sentence 70	ellos	PPX	O
Sentence 70	decidirlo	VCLIinf	O
Sentence 70	,	CM	O
Sentence 70	es	VSfin	O
Sentence 70	una	ART	O
Sentence 70	tarea	NC	O
Sentence 70	que	CQUE	O
Sentence 70	ha	VHfin	O
Sentence 70	realizado	VLadj	O
Sentence 70	de	PREP	O
Sentence 70	manera	NC	O
Sentence 70	recurrente	ADJ	O
Sentence 70	el	ART	O
Sentence 70	Estado	NC	B-ORG
Sentence 70	Mayor	ADJ	I-ORG
Sentence 70	Presidencia	NC	E-ORG
Sentence 70	,	CM	O
Sentence 70	pero	CCAD	O
Sentence 70	en	PREP	O
Sentence 70	ello	PPX	O
Sentence 70	no	NEG	O
Sentence 70	tenemos	VLfin	O
Sentence 70	nosotros	PPX	O
Sentence 70	absolutamente	ADV	O
Sentence 70	ninguna	QU	O
Sentence 70	incidencia	NC	O
Sentence 70	.	FS	O

Sentence 71	El	ART	O
Sentence 71	Zócalo	NP	O
Sentence 71	capitalino	ADJ	O
Sentence 71	y	CC	O
Sentence 71	el	ART	O
Sentence 71	regocijo	NC	O
Sentence 71	en	PREP	O
Sentence 71	los	ART	O
Sentence 71	pueblos	NC	O
Sentence 71	es	VSfin	O
Sentence 71	la	ART	O
Sentence 71	clarinada	NC	O
Sentence 71	de	PREP	O
Sentence 71	su	PPO	O
Sentence 71	defunción	NC	O
Sentence 71	aunque	CSUBX	O
Sentence 71	ya	ADV	O
Sentence 71	estaban	VEfin	O
Sentence 71	embalsamados	VLadj	O
Sentence 71	desde	PREP	O
Sentence 71	hace	VLfin	O
Sentence 71	mucho	ADV	O
Sentence 71	.	FS	O

Sentence 72	Por	PREP	O
Sentence 72	las	ART	O
Sentence 72	fechas	NC	O
Sentence 72	,	CM	O
Sentence 72	antes	ADV	O
Sentence 72	que	CQUE	O
Sentence 72	inicie	VLfin	O
Sentence 72	la	ART	O
Sentence 72	próxima	ADJ	O
Sentence 72	reunión	NC	O
Sentence 72	de	PREP	O
Sentence 72	negociación	NC	O
Sentence 72	seguramente	ADV	O
Sentence 72	ya	ADV	O
Sentence 72	habrá	NC	O
Sentence 72	arrancado	VLadj	O
Sentence 72	el	ART	O
Sentence 72	proceso	NC	O
Sentence 72	de	PREP	O
Sentence 72	transición	NC	O
Sentence 72	y	CC	O
Sentence 72	si	CSUBX	O
Sentence 72	ese	DM	O
Sentence 72	fuera	VSfin	O
Sentence 72	el	ART	O
Sentence 72	caso	NC	O
Sentence 72	sin	PREP	O
Sentence 72	duda	NC	O
Sentence 72	el	ART	O
Sentence 72	nuevo	ADJ	O
Sentence 72	Gobierno	NC	S-ORG
Sentence 72	electo	ADJ	O
Sentence 72	tendría	VLfin	O
Sentence 72	un	ART	O
Sentence 72	acompañamiento	NC	O
Sentence 72	para	PREP	O
Sentence 72	una	ART	O
Sentence 72	relación	NC	O
Sentence 72	de	PREP	O
Sentence 72	consulta	NC	O
Sentence 72	,	CM	O
Sentence 72	indicó	NC	O
Sentence 72	.	FS	O

Sentence 73	Y	CC	O
Sentence 73	,	CM	O
Sentence 73	por	PREP	O
Sentence 73	eso	DM	O
Sentence 73	,	CM	O
Sentence 73	dice	VLfin	O
Sentence 73	,	CM	O
Sentence 73	aprovechó	VLfin	O
Sentence 73	la	ART	O
Sentence 73	disposición	NC	O
Sentence 73	del	PDEL	O
Sentence 73	primer	ORD	O
Sentence 73	secretario	NC	O
Sentence 73	del	PDEL	O
Sentence 73	Poder	NP	B-ORG
Sentence 73	Legislativo	NC	E-ORG
Sentence 73	para	PREP	O
Sentence 73	“	NC	O
Sentence 73	supervisar	VLinf	O
Sentence 73	y	CC	O
Sentence 73	proponer	VLinf	O
Sentence 73	adecuaciones	NC	O
Sentence 73	mínimas	ADJ	O
Sentence 73	”	NC	O
Sentence 73	al	PAL	O
Sentence 73	inmueble	NC	O
Sentence 73	de	PREP	O
Sentence 73	la	ART	O
Sentence 73	Cámara	NC	B-ORG
Sentence 73	de	PREP	I-ORG
Sentence 73	Diputados	NC	E-ORG
Sentence 73	,	CM	O
Sentence 73	incluyendo	VLger	O
Sentence 73	el	ART	O
Sentence 73	salón	NC	O
Sentence 73	de	PREP	O
Sentence 73	pleno	ADJ	O
Sentence 73	del	PDEL	O
Sentence 73	Congreso	NC	S-ORG
Sentence 73	local	ADJ	O
Sentence 73	.	FS	O

Sentence 74	Indicó	VLfin	O
Sentence 74	en	PREP	O
Sentence 74	ese	DM	O
Sentence 74	contexto	NC	O
Sentence 74	que	CQUE	O
Sentence 74	“	NC	O
Sentence 74	no	NEG	O
Sentence 74	se	SE	O
Sentence 74	vería	VLfin	O
Sentence 74	mal	ADV	O
Sentence 74	”	NC	O
Sentence 74	que	CQUE	O
Sentence 74	la	ART	O
Sentence 74	presidencia	NC	O
Sentence 74	de	PREP	O
Sentence 74	la	ART	O
Sentence 74	Gran	NC	B-ORG
Sentence 74	Comisión	NP	E-ORG
Sentence 74	en	PREP	O
Sentence 74	el	ART	O
Sentence 74	Congreso	NC	S-ORG
Sentence 74	local	ADJ	O
Sentence 74	,	CM	O
Sentence 74	Morena	NP	S-PEX
Sentence 74	y	CC	O
Sentence 74	sus	PPO	O
Sentence 74	diputados	NC	O
Sentence 74	elijan	VLfin	O
Sentence 74	a	PREP	O
Sentence 74	una	ART	O
Sentence 74	mujer	NP	O
Sentence 74	como	CSUBX	O
Sentence 74	su	PPO	O
Sentence 74	líder	NC	O
Sentence 74	parlamentaria	ADJ	O
Sentence 74	,	CM	O
Sentence 74	por	PREP	O
Sentence 74	ser	VSinf	O
Sentence 74	parte	NC	O
Sentence 74	de	PREP	O
Sentence 74	los	ART	O
Sentence 74	esfuerzos	NC	O
Sentence 74	que	CQUE	O
Sentence 74	las	ART	O
Sentence 74	féminas	NC	O
Sentence 74	del	PDEL	O
Sentence 74	mundo	NC	O
Sentence 74	han	VHfin	O
Sentence 74	impulsado	VLadj	O
Sentence 74	desde	PREP	O
Sentence 74	hace	VLfin	O
Sentence 74	varios	QU	O
Sentence 74	años	NC	O
Sentence 74	no	NEG	O
Sentence 74	sólo	VLfin	O
Sentence 74	en	PREP	O
Sentence 74	materia	NC	O
Sentence 74	política	ADJ	O
Sentence 74	,	CM	O
Sentence 74	sino	CCAD	O
Sentence 74	económica	ADJ	O
Sentence 74	y	CC	O
Sentence 74	social	ADJ	O
Sentence 74	.	FS	O

Sentence 75	Suscríbete	VLfin	O
Sentence 75	Ahora	ADV	O
Sentence 75	ve	VLfin	O
Sentence 75	El	ART	B-EVT
Sentence 75	sismo	NC	I-EVT
Sentence 75	del	PDEL	I-EVT
Sentence 75	19	CARD	I-EVT
Sentence 75	de	PREP	I-EVT
Sentence 75	septiembre	NC	E-EVT
Sentence 75	dejó	VLfin	O
Sentence 75	al	PAL	O
Sentence 75	descubierto	VLadj	O
Sentence 75	un	ART	O
Sentence 75	templo	NC	B-FAC
Sentence 75	a	PREP	I-FAC
Sentence 75	Tláloc	NP	I-FAC
Sentence 75	en	PREP	I-FAC
Sentence 75	Morelos	NP	E-FAC
Sentence 75	Te	PPX	O
Sentence 75	Recomendamos	VLfin	O
Sentence 75	x	CARD	O
Sentence 75	En	PREP	O
Sentence 75	portada	NC	O
Sentence 75	500	CODE	O
Sentence 75	Las	ART	O
Sentence 75	empresas	NC	O
Sentence 75	más	NC	O
Sentence 75	importantes	ADJ	O
Sentence 75	de	PREP	O
Sentence 75	México	NC	S-GPE
Sentence 75	Síguenos	ADJ	O
Sentence 75	en	PREP	O
Sentence 75	nuestras	PPO	O
Sentence 75	redes	NC	O
Sentence 75	sociales	ADJ	O
Sentence 75	:	COLON	O
Sentence 75	Visita	VLfin	O
Sentence 75	otros	QU	O
Sentence 75	sitios	NC	O
Sentence 75	del	PDEL	O
Sentence 75	grupo	NC	O
Sentence 75	:	COLON	O
Sentence 75	2018	CARD	S-DAT
Sentence 75	Expansión	NC	S-ORG
Sentence 75	.	FS	O

Sentence 76	Abrazamos	VLfin	O
Sentence 76	a	PREP	O
Sentence 76	la	ART	O
Sentence 76	generación	NC	O
Sentence 76	2014	CODE	B-DAT
Sentence 76	2018	CODE	E-DAT
Sentence 76	,	CM	O
Sentence 76	que	CQUE	O
Sentence 76	hoy	ADV	O
Sentence 76	se	SE	O
Sentence 76	recibe	VLfin	O
Sentence 76	en	PREP	O
Sentence 76	la	ART	O
Sentence 76	Normal	ADJ	B-FAC
Sentence 76	Rural	NP	I-FAC
Sentence 76	Isidro	NP	I-FAC
Sentence 76	Burgos	NP	I-FAC
Sentence 76	en	PREP	I-FAC
Sentence 76	Ayotzinapa	NP	E-FAC
Sentence 76	.	FS	O

Sentence 77	Es	VSfin	O
Sentence 77	bien	ADV	O
Sentence 77	neutral	ADJ	O
Sentence 77	lo	ART	O
Sentence 77	que	CQUE	O
Sentence 77	sucedió	VLfin	O
Sentence 77	.	FS	O

Sentence 78	12	CARD	B-DAT
Sentence 78	de	PE	I-DAT
Sentence 78	Julio	NP	I-DAT
Sentence 78	2018	CODE	E-DAT
Sentence 78	Noticias	NC	O
Sentence 78	en	PREP	O
Sentence 78	Ciudad	NC	B-GPE
Sentence 78	Juárez	NP	E-GPE
Sentence 78	minuto	NMEA	O
Sentence 78	a	PREP	O
Sentence 78	minuto	NMEA	O
Sentence 78	2018	CODE	S-DAT
Sentence 78	Fotografía	NP	O
Sentence 78	Carlos	NP	B-PER
Sentence 78	Omar	NP	I-PER
Sentence 78	Barranco	NP	E-PER
Sentence 78	Harán	NP	O
Sentence 78	prueba	NC	O
Sentence 78	pericial	ADJ	O
Sentence 78	de	PREP	O
Sentence 78	votos	NC	O
Sentence 78	reservados	VLadj	O
Sentence 78	Acusa	VLfin	O
Sentence 78	representante	NC	O
Sentence 78	de	PREP	O
Sentence 78	Mocken	NC	S-PER
Sentence 78	que	CQUE	O
Sentence 78	hubo	VHfin	O
Sentence 78	manipulación	NC	O
Sentence 78	de	PREP	O
Sentence 78	boletas	VLfin	O
Sentence 78	el	ART	O
Sentence 78	día	ADJ	O
Sentence 78	de	PREP	O
Sentence 78	la	ART	O
Sentence 78	elección	NC	O
Sentence 78	para	CSUBI	O
Sentence 78	favorecer	VLinf	O
Sentence 78	a	PREP	O
Sentence 78	Cabada	VLadj	S-PER
Sentence 78	Por	PREP	O
Sentence 78	Carlos	NP	B-PER
Sentence 78	Omar	NP	I-PER
Sentence 78	Barranco	NP	E-PER
Sentence 78	1:08	CARD	B-TIM
Sentence 78	pm	COLON	E-TIM
Sentence 78	11	CARD	B-DAT
Sentence 78	julio	NC	E-DAT
Sentence 78	,	CARD	O
Sentence 78	2018	NC	S-DAT
Sentence 78	El	CM	O
Sentence 78	representante	CARD	B-TIT
Sentence 78	del	ART	I-TIT
Sentence 78	partido	NC	I-TIT
Sentence 78	Movimiento	PDEL	I-TIT
Sentence 78	de	NC	I-TIT
Sentence 78	Regeneración	NC	I-TIT
Sentence 78	Nacional	PREP	E-TIT
Sentence 78	(	NC	O
Sentence 78	Morena	NP	S-PEX
Sentence 78	)	LP	O
Sentence 78	Federico	NP	B-PER
Sentence 78	Solano	RP	I-PER
Sentence 78	Rivera	NP	E-PER
Sentence 78	,	NP	O
Sentence 78	presentó	NP	O
Sentence 78	este	CM	O
Sentence 78	miércoles	VLfin	S-DAT
Sentence 78	una	DM	O
Sentence 78	solicitud	NC	O
Sentence 78	por	ART	O
Sentence 78	escrito	NC	O
Sentence 78	para	PREP	O
Sentence 78	que	VLadj	O
Sentence 78	se	PREP	O
Sentence 78	realice	CQUE	O
Sentence 78	una	SE	O
Sentence 78	prueba	VLfin	O
Sentence 78	pericial	ART	O
Sentence 78	caligráfica	NC	O
Sentence 78	de	ADJ	O
Sentence 78	todos	ADJ	O
Sentence 78	los	PREP	O
