Sentence #	Word	Pos	Tag
Sentence: 136	Partido	NP	I-TIT
Sentence: 136	Encuentro	NC	I-TIT
Sentence: 136	Social	PE	E-TIT
Sentence: 136	,	CM	O
Sentence: 136	aseveró	NC	O
Sentence: 136	que	CQUE	O
Sentence: 136	van	VLfin	O
Sentence: 136	a	PREP	O
Sentence: 136	tener	VLinf	O
Sentence: 136	Grupo	NC	B-ORG
Sentence: 136	Parlamentario	NC	E-ORG
Sentence: 136	en	PREP	O
Sentence: 136	ambas	QU	O
Sentence: 136	cámaras	NC	O
Sentence: 136	del	PDEL	O
Sentence: 136	Congreso	NC	B-ORG
Sentence: 136	de	PREP	I-ORG
Sentence: 136	la	ART	I-ORG
Sentence: 136	Unión	NP	E-ORG
Sentence: 136	y	CC	O
Sentence: 136	no	NEG	O
Sentence: 136	se	SE	O
Sentence: 136	verán	VLfin	O
Sentence: 136	en	PREP	O
Sentence: 136	la	ART	O
Sentence: 136	necesidad	NC	O
Sentence: 136	de	CSUBI	O
Sentence: 136	replantearse	VLinf	O
Sentence: 136	un	ART	O
Sentence: 136	plan	NC	O
Sentence: 136	B.	ALFS	O
Sentence: 136	Tienen	FS	O
Sentence: 136	nuestra	VLfin	O
Sentence: 136	confianza	PPO	O
Sentence: 136	de	NC	O
Sentence: 136	que	PREP	O
Sentence: 136	vamos	CQUE	O
Sentence: 136	a	VLfin	O
Sentence: 136	tener	PREP	O
Sentence: 136	un	VLinf	O
Sentence: 136	grupo	ART	O
Sentence: 136	parlamentario	NC	O
Sentence: 136	y	ADJ	O
Sentence: 136	no	CC	O
Sentence: 136	vamos	NEG	O
Sentence: 136	a	VLfin	O
Sentence: 136	tener	PREP	O
Sentence: 136	que	VLinf	O
Sentence: 136	recurrir	CQUE	O
Sentence: 136	a	VLinf	O
Sentence: 136	planes	PREP	O
Sentence: 136	B	NC	O
Sentence: 136	,	ALFS	O
Sentence: 136	C	CM	O
Sentence: 136	ni	ALFS	O
Sentence: 136	nada	CCNEG	O
Sentence: 136	,	QU	O
Sentence: 136	dijo	CM	O
Sentence: 136	a	VLfin	O
Sentence: 136	su	PREP	O
Sentence: 136	llegada	PPO	O
Sentence: 136	a	NC	O
Sentence: 136	la	PREP	O
Sentence: 136	reunión	ART	O
Sentence: 136	que	NC	O
Sentence: 136	sostiene	CQUE	O
Sentence: 136	Andrés	VLfin	B-PER
Sentence: 136	Manuel	NP	I-PER
Sentence: 136	López	NP	I-PER
Sentence: 136	Obrador	NP	E-PER
Sentence: 136	con	NC	O
Sentence: 136	los	PREP	O
Sentence: 136	senadores	ART	O
Sentence: 136	y	NC	O
Sentence: 136	diputados	CC	O
Sentence: 136	federales	NC	O
Sentence: 136	electos	ADJ	O
Sentence: 136	en	ADJ	O
Sentence: 136	privado	PREP	O
Sentence: 136	.	ADJ	O

Sentence: 137	No	NEG	O
Sentence: 137	te	PPX	O
Sentence: 137	pierdas	VLfin	O
Sentence: 137	:	COLON	O
Sentence: 137	Flores	NC	B-PER
Sentence: 137	Cervantes	NP	E-PER
Sentence: 137	aseguró	VLfin	O
Sentence: 137	que	CQUE	O
Sentence: 137	con	PREP	O
Sentence: 137	la	ART	O
Sentence: 137	revisión	NC	O
Sentence: 137	de	PREP	O
Sentence: 137	16	CARD	O
Sentence: 137	mil	CARD	O
Sentence: 137	casillas	NC	O
Sentence: 137	,	CM	O
Sentence: 137	el	ART	O
Sentence: 137	PES	NC	S-PEX
Sentence: 137	alcanzará	VLfin	O
Sentence: 137	una	ART	O
Sentence: 137	representación	NC	O
Sentence: 137	del	PDEL	O
Sentence: 137	3.24	CARD	B-PRC
Sentence: 137	por	PREP	I-PRC
Sentence: 137	ciento	CARD	E-PRC
Sentence: 137	en	PREP	O
Sentence: 137	el	ART	O
Sentence: 137	país	NC	O
Sentence: 137	,	CM	O
Sentence: 137	suficiente	ADJ	O
Sentence: 137	para	CSUBI	O
Sentence: 137	conservar	VLinf	O
Sentence: 137	su	PPO	O
Sentence: 137	registro	NC	O
Sentence: 137	a	PREP	O
Sentence: 137	nivel	NC	O
Sentence: 137	nacional	ADJ	O
Sentence: 137	.	FS	O

Sentence: 138	Explicó	VLfin	O
Sentence: 138	que	CQUE	O
Sentence: 138	no	NEG	O
Sentence: 138	se	SE	O
Sentence: 138	había	VLfin	O
Sentence: 138	hecho	VLadj	O
Sentence: 138	correctamente	ADV	O
Sentence: 138	la	ART	O
Sentence: 138	redistribución	NC	O
Sentence: 138	de	PREP	O
Sentence: 138	votos	NC	O
Sentence: 138	entre	PREP	O
Sentence: 138	los	ART	O
Sentence: 138	tres	CARD	O
Sentence: 138	partidos	NC	O
Sentence: 138	de	PREP	O
Sentence: 138	la	ART	O
Sentence: 138	coalición	NC	O
Sentence: 138	Juntos	NC	B-PEX
Sentence: 138	Haremos	ADJ	I-PEX
Sentence: 138	Historia	ADJ	E-PEX
Sentence: 138	(	LP	O
Sentence: 138	Morena	NP	S-PEX
Sentence: 138	PT	NP	S-PEX
Sentence: 138	PES	VLadj	S-PEX
Sentence: 138	)	RP	O
Sentence: 138	.	FS	O

Sentence: 139	Durante	PREP	O
Sentence: 139	el	ART	O
Sentence: 139	conteo	NC	O
Sentence: 139	,	CM	O
Sentence: 139	la	ART	O
Sentence: 139	mayoría	ADJ	O
Sentence: 139	fueron	VSfin	O
Sentence: 139	asignados	VLadj	O
Sentence: 139	a	PREP	O
Sentence: 139	Morena	NP	S-PEX
Sentence: 139	y	CC	O
Sentence: 139	hasta	PREP	O
Sentence: 139	que	CQUE	O
Sentence: 139	se	SE	O
Sentence: 139	realizó	VLfin	O
Sentence: 139	el	ART	O
Sentence: 139	recuento	NC	O
Sentence: 139	en	PREP	O
Sentence: 139	36	CARD	O
Sentence: 139	mil	CARD	O
Sentence: 139	casillas	NC	O
Sentence: 139	,	CM	O
Sentence: 139	alcanzaron	VLfin	O
Sentence: 139	300	CARD	O
Sentence: 139	mil	CARD	O
Sentence: 139	votos	NC	O
Sentence: 139	a	PREP	O
Sentence: 139	su	PPO	O
Sentence: 139	favor	NC	O
Sentence: 139	.	FS	O

Sentence: 140	Negó	VLfin	O
Sentence: 140	que	CQUE	O
Sentence: 140	los	ART	O
Sentence: 140	senadores	NC	O
Sentence: 140	y	CC	O
Sentence: 140	diputados	NC	O
Sentence: 140	federales	ADJ	O
Sentence: 140	del	PDEL	O
Sentence: 140	PES	NC	S-PEX
Sentence: 140	se	SE	O
Sentence: 140	vayan	VLfin	O
Sentence: 140	a	PREP	O
Sentence: 140	sumar	VLinf	O
Sentence: 140	a	PREP	O
Sentence: 140	las	ART	O
Sentence: 140	bancadas	NC	O
Sentence: 140	del	PDEL	O
Sentence: 140	Partido	NC	B-PEX
Sentence: 140	Acción	NC	I-PEX
Sentence: 140	Nacional	NP	E-PEX
Sentence: 140	,	CM	O
Sentence: 140	Morena	NP	S-PEX
Sentence: 140	o	CC	O
Sentence: 140	incluso	ADV	O
Sentence: 140	que	CQUE	O
Sentence: 140	trabajen	VLfin	O
Sentence: 140	como	CSUBX	O
Sentence: 140	legisladores	NC	O
Sentence: 140	independientes	ADJ	O
Sentence: 140	.	FS	O

Sentence: 141	Por	PREP	O
Sentence: 141	otro	QU	O
Sentence: 141	lado	NC	O
Sentence: 141	,	CM	O
Sentence: 141	apoyarán	VLfin	O
Sentence: 141	todas	QU	O
Sentence: 141	las	ART	O
Sentence: 141	iniciativas	NC	O
Sentence: 141	de	PREP	O
Sentence: 141	ley	NC	O
Sentence: 141	que	CQUE	O
Sentence: 141	prometió	VLfin	O
Sentence: 141	el	ART	O
Sentence: 141	virtual	ADJ	B-TIT
Sentence: 141	presidente	NC	E-TIT
Sentence: 141	,	CM	O
Sentence: 141	Andrés	NP	B-PER
Sentence: 141	Manuel	NP	I-PER
Sentence: 141	López	NP	I-PER
Sentence: 141	Obrador	NP	E-PER
Sentence: 141	,	CM	O
Sentence: 141	durante	PREP	O
Sentence: 141	su	PPO	O
Sentence: 141	gira	NC	O
Sentence: 141	de	PREP	O
Sentence: 141	campaña	NC	O
Sentence: 141	.	FS	O

Sentence: 142	Encuentro	VLfin	B-PEX
Sentence: 142	Social	PE	E-PEX
Sentence: 142	va	VLfin	O
Sentence: 142	a	PREP	O
Sentence: 142	tener	VLinf	O
Sentence: 142	grupo	NC	O
Sentence: 142	parlamentario	ADJ	O
Sentence: 142	.	FS	O

Sentence: 143	Vamos	VLfin	O
Sentence: 143	a	PREP	O
Sentence: 143	tener	VLinf	O
Sentence: 143	grupo	NC	O
Sentence: 143	parlamentario	ADJ	O
Sentence: 143	tanto	ADV	O
Sentence: 143	en	PREP	O
Sentence: 143	la	ART	O
Sentence: 143	Cámara	NC	B-ORG
Sentence: 143	de	PREP	I-ORG
Sentence: 143	Diputados	NC	E-ORG
Sentence: 143	como	CSUBX	O
Sentence: 143	en	PREP	O
Sentence: 143	el	ART	O
Sentence: 143	Senado	NC	S-ORG
Sentence: 143	y	CC	O
Sentence: 143	vamos	VLfin	O
Sentence: 143	a	PREP	O
Sentence: 143	acompañar	VLinf	O
Sentence: 143	a	PREP	O
Sentence: 143	Andrés	NC	B-PER
Sentence: 143	Manuel	NP	I-PER
Sentence: 143	López	NP	I-PER
Sentence: 143	Obrador	NC	E-PER
Sentence: 143	en	PREP	O
Sentence: 143	su	PPO	O
Sentence: 143	gobierno	NC	O
Sentence: 143	,	CM	O
Sentence: 143	concluyó	VLfin	O
Sentence: 143	.	FS	O

Sentence: 144	Más	NP	O
Sentence: 144	noticias	VLfin	O
Sentence: 144	No	NEG	O
Sentence: 144	hay	VHfin	O
Sentence: 144	voluntad	NC	O
Sentence: 144	para	CSUBI	O
Sentence: 144	tratar	VLinf	O
Sentence: 144	el	ART	O
Sentence: 144	problema	NC	O
Sentence: 144	ambiental	ADJ	O
Sentence: 144	señalan	VLfin	O
Sentence: 144	Se	SE	O
Sentence: 144	echan	VLfin	O
Sentence: 144	la	ART	O
Sentence: 144	bolita	NC	O
Sentence: 144	unos	ART	O
Sentence: 144	a	PREP	O
Sentence: 144	otros	QU	O
Sentence: 144	Junto	NC	O
Sentence: 144	a	PREP	O
Sentence: 144	la	ART	O
Sentence: 144	emocionada	VLadj	O
Sentence: 144	cumpleañera	NC	O
Sentence: 144	estuvieron	VEfin	O
Sentence: 144	sus	PPO	O
Sentence: 144	papás	NC	O
Sentence: 144	.	FS	O

Sentence: 145	La	ART	O
Sentence: 145	sanción	NP	O
Sentence: 145	asciende	VLfin	O
Sentence: 145	más	NC	O
Sentence: 145	de	PREP	O
Sentence: 145	322	CARD	B-MNY
Sentence: 145	mil	CARD	I-MNY
Sentence: 145	400	CARD	I-MNY
Sentence: 145	pesos	NC	E-MNY
Sentence: 145	por	PREP	O
Sentence: 145	un	ART	O
Sentence: 145	spot	NC	O
Sentence: 145	donde	ADV	O
Sentence: 145	Meade	VLfin	S-PER
Sentence: 145	la	ART	O
Sentence: 145	acusa	VLfin	O
Sentence: 145	durante	PREP	O
Sentence: 145	un	ART	O
Sentence: 145	debate	VLfin	B-EVT
Sentence: 145	presidencial	ADJ	E-EVT
Sentence: 145	Feliz	NC	O
Sentence: 145	y	CC	O
Sentence: 145	muy	ADV	O
Sentence: 145	emocionado	VLadj	O
Sentence: 145	el	ART	O
Sentence: 145	festejado	VLadj	O
Sentence: 145	recibió	VLfin	O
Sentence: 145	los	ART	O
Sentence: 145	abrazos	NC	O
Sentence: 145	y	CC	O
Sentence: 145	muestras	NC	O
Sentence: 145	de	PREP	O
Sentence: 145	cariño	NC	O
Sentence: 145	.	FS	O

Sentence: 146	La	ART	O
Sentence: 146	emotiva	ADJ	O
Sentence: 146	ceremonia	NC	B-EVT
Sentence: 146	religiosa	ADJ	E-EVT
Sentence: 146	se	SE	O
Sentence: 146	llevó	VLfin	O
Sentence: 146	a	PREP	O
Sentence: 146	cabo	NC	O
Sentence: 146	en	PREP	O
Sentence: 146	el	ART	O
Sentence: 146	Templo	NC	B-FAC
Sentence: 146	de	PREP	I-FAC
Sentence: 146	San	NP	I-FAC
Sentence: 146	Pedro	NP	E-FAC
Sentence: 146	.	FS	O

Sentence: 147	Una	ART	O
Sentence: 147	de	PREP	O
Sentence: 147	las	ART	O
Sentence: 147	empresas	NC	O
Sentence: 147	más	NC	O
Sentence: 147	prestigiosas	ADJ	O
Sentence: 147	en	PREP	O
Sentence: 147	este	DM	O
Sentence: 147	rubro	NC	O
Sentence: 147	vuelve	VLfin	O
Sentence: 147	a	PREP	O
Sentence: 147	los	ART	O
Sentence: 147	titulares	NC	O
Sentence: 147	,	CM	O
Sentence: 147	aquí	VLfin	O
Sentence: 147	te	PPX	O
Sentence: 147	contamos	VLfin	O
Sentence: 147	más	NC	O
Sentence: 147	sobre	PREP	O
Sentence: 147	sus	PPO	O
Sentence: 147	proyectos	NC	O
Sentence: 147	en	PREP	O
Sentence: 147	nuestro	PPO	O
Sentence: 147	país	NC	O
Sentence: 147	La	ART	O
Sentence: 147	solicitud	NC	O
Sentence: 147	figura	NC	O
Sentence: 147	en	PREP	O
Sentence: 147	una	ART	O
Sentence: 147	carta	NC	O
Sentence: 147	remitida	VLadj	O
Sentence: 147	al	PAL	O
Sentence: 147	comité	NC	O
Sentence: 147	de	PREP	O
Sentence: 147	Naciones	NP	B-ORG
Sentence: 147	Unidas	NP	E-ORG
Sentence: 147	encargado	VLadj	O
Sentence: 147	de	CSUBI	O
Sentence: 147	vigilar	VLinf	O
Sentence: 147	esos	DM	O
Sentence: 147	castigos	NC	O
Sentence: 147	Los	ART	O
Sentence: 147	galardones	NC	O
Sentence: 147	se	SE	O
Sentence: 147	celebrarán	VLfin	O
Sentence: 147	el	ART	O
Sentence: 147	próximo	NC	O
Sentence: 147	17	CODE	B-DAT
Sentence: 147	de	PREP	I-DAT
Sentence: 147	septiembre	NC	E-DAT
Sentence: 147	en	PREP	O
Sentence: 147	el	ART	O
Sentence: 147	Teatro	NC	B-FAC
Sentence: 147	Microsoft	NP	I-FAC
Sentence: 147	de	PREP	I-FAC
Sentence: 147	Los	ART	I-FAC
Sentence: 147	Ángeles	NC	E-FAC

Sentence: 148	miércoles	NC	B-DAT
Sentence: 148	11	CARD	I-DAT
Sentence: 148	de	PREP	I-DAT
Sentence: 148	julio	NC	I-DAT
Sentence: 148	de	PREP	I-DAT
Sentence: 148	2018	CARD	E-DAT
Sentence: 148	INE	NC	S-ORG
Sentence: 148	nombra	VLfin	O
Sentence: 148	a	PREP	O
Sentence: 148	nuevos	ADJ	O
Sentence: 148	interventores	NC	O
Sentence: 148	para	CSUBI	O
Sentence: 148	supervisar	VLinf	O
Sentence: 148	liquidación	NC	O
Sentence: 148	del	PDEL	O
Sentence: 148	Panal	NP	S-PEX
Sentence: 148	y	CC	O
Sentence: 148	PES	NC	S-PEX
Sentence: 148	Jorge	NP	B-PER
Sentence: 148	Shessol	NP	I-PER
Sentence: 148	Palau	NP	E-PER
Sentence: 148	y	CC	O
Sentence: 148	Raúl	NP	B-PER
Sentence: 148	Martínez	NP	I-PER
Sentence: 148	Delgadillo	NP	E-PER
Sentence: 148	tomarán	VLfin	O
Sentence: 148	la	ART	O
Sentence: 148	administración	NC	O
Sentence: 148	de	PREP	O
Sentence: 148	ambos	QU	O
Sentence: 148	institutos	NC	O
Sentence: 148	políticos	ADJ	O
Sentence: 148	hasta	PREP	O
Sentence: 148	que	CQUE	O
Sentence: 148	se	SE	O
Sentence: 148	defina	VLfin	O
Sentence: 148	en	PREP	O
Sentence: 148	si	CSUBX	O
Sentence: 148	pierden	VLfin	O
Sentence: 148	el	ART	O
Sentence: 148	registro	NC	O
Sentence: 148	Foto	NP	O
Sentence: 148	:	COLON	O
Sentence: 148	Cuartoscuro	NP	S-ORG
Sentence: 148	Alejandro	NP	B-PER
Sentence: 148	Suárez	NP	E-PER
Sentence: 148	I	CARD	O
Sentence: 148	El	ART	B-ORG
Sentence: 148	Sol	NC	I-ORG
Sentence: 148	de	PREP	I-ORG
Sentence: 148	México	NC	E-ORG
Sentence: 148	Luego	ADV	O
Sentence: 148	de	PREP	O
Sentence: 148	que	CQUE	O
Sentence: 148	fueron	VSfin	O
Sentence: 148	rechazados	VLadj	O
Sentence: 148	por	PREP	O
Sentence: 148	dos	CARD	O
Sentence: 148	especialistas	NC	O
Sentence: 148	en	PREP	O
Sentence: 148	concursos	NC	O
Sentence: 148	mercantiles	ADJ	O
Sentence: 148	,	CM	O
Sentence: 148	el	ART	O
Sentence: 148	Instituto	NC	B-ORG
Sentence: 148	Nacional	NP	I-ORG
Sentence: 148	Electoral	NP	E-ORG
Sentence: 148	nombró	NP	O
Sentence: 148	a	ALFS	O
Sentence: 148	Jorge	NP	B-PER
Sentence: 148	Shessol	NP	I-PER
Sentence: 148	Palau	NP	E-PER
Sentence: 148	y	CC	O
Sentence: 148	Raúl	NP	B-PER
Sentence: 148	Martínez	NP	I-PER
Sentence: 148	Delgadillo	NP	E-PER
Sentence: 148	como	CSUBX	O
Sentence: 148	los	ART	O
Sentence: 148	interventores	NC	O
Sentence: 148	de	PREP	O
Sentence: 148	los	ART	O
Sentence: 148	partidos	NC	O
Sentence: 148	Nueva	ADJ	B-PEX
Sentence: 148	Alianza	NP	E-PEX
Sentence: 148	y	CC	O
Sentence: 148	Encuentro	NP	B-PEX
Sentence: 148	Social	PE	E-PEX
Sentence: 148	respectivamente	ADV	O
Sentence: 148	,	CM	O
Sentence: 148	quienes	REL	O
Sentence: 148	a	PREP	O
Sentence: 148	partir	VLinf	O
Sentence: 148	de	PREP	O
Sentence: 148	hoy	ADV	O
Sentence: 148	toman	VLfin	O
Sentence: 148	la	ART	O
Sentence: 148	administración	NC	O
Sentence: 148	de	PREP	O
Sentence: 148	ambos	QU	O
Sentence: 148	institutos	NC	O
Sentence: 148	políticos	ADJ	O
Sentence: 148	hasta	PREP	O
Sentence: 148	que	CQUE	O
Sentence: 148	se	SE	O
Sentence: 148	defina	VLfin	O
Sentence: 148	en	PREP	O
Sentence: 148	tribunales	NP	O
Sentence: 148	si	CSUBX	O
Sentence: 148	pierden	VLfin	O
Sentence: 148	el	ART	O
Sentence: 148	registro	NC	O
Sentence: 148	.	FS	O

Sentence: 149	El	ART	O
Sentence: 149	consejero	NC	S-TIT
Sentence: 149	Marco	NC	B-PER
Sentence: 149	Antonio	NP	I-PER
Sentence: 149	Baños	NP	I-PER
Sentence: 149	Martínez	NP	E-PER
Sentence: 149	explicó	VLfin	O
Sentence: 149	que	CQUE	O
Sentence: 149	ambos	QU	O
Sentence: 149	personajes	NC	O
Sentence: 149	tienen	VLfin	O
Sentence: 149	la	ART	O
Sentence: 149	encomienda	VLfin	O
Sentence: 149	de	CSUBI	O
Sentence: 149	cumplir	VLinf	O
Sentence: 149	las	ART	O
Sentence: 149	obligaciones	NC	O
Sentence: 149	patronales	ADJ	O
Sentence: 149	con	PREP	O
Sentence: 149	los	ART	O
Sentence: 149	empleados	VLadj	O
Sentence: 149	de	PREP	O
Sentence: 149	los	ART	O
Sentence: 149	partidos	NC	O
Sentence: 149	y	CC	O
Sentence: 149	de	CSUBI	O
Sentence: 149	realizar	VLinf	O
Sentence: 149	el	ART	O
Sentence: 149	inventario	NC	O
Sentence: 149	de	PREP	O
Sentence: 149	pasivos	ADJ	O
Sentence: 149	y	CC	O
Sentence: 149	activos	ADJ	O
Sentence: 149	para	CSUBI	O
Sentence: 149	que	CQUE	O
Sentence: 149	,	CM	O
Sentence: 149	en	PREP	O
Sentence: 149	caso	NC	O
Sentence: 149	de	PREP	O
Sentence: 149	que	CQUE	O
Sentence: 149	pierdan	VLfin	O
Sentence: 149	el	ART	O
Sentence: 149	registro	NC	O
Sentence: 149	,	CM	O
Sentence: 149	realicen	VLfin	O
Sentence: 149	la	ART	O
Sentence: 149	liquidación	NC	O
Sentence: 149	.	FS	O

Sentence: 150	“	NC	O
Sentence: 150	Ya	ADV	O
Sentence: 150	están	ADV	O
Sentence: 150	seleccionados	VLadj	O
Sentence: 150	los	ART	O
Sentence: 150	interventores	NC	O
Sentence: 150	tanto	ADV	O
Sentence: 150	para	PREP	O
Sentence: 150	el	ART	O
Sentence: 150	partido	NC	O
Sentence: 150	Encuentro	NP	B-PEX
Sentence: 150	Social	PE	E-PEX
Sentence: 150	como	ADV	O
Sentence: 150	para	PREP	O
Sentence: 150	Nueva	ADJ	B-PEX
Sentence: 150	Alianza	NC	E-PEX
Sentence: 150	.	FS	O

Sentence: 151	¿Qué	NC	O
Sentence: 151	es	NP	O
Sentence: 151	lo	VSfin	O
Sentence: 151	que	ART	O
Sentence: 151	pueden	CQUE	O
Sentence: 151	hacer	VMfin	O
Sentence: 151	estos	VLinf	O
Sentence: 151	interventores	DM	O
Sentence: 151	?	NC	O

Sentence: 152	Pueden	VMfin	O
Sentence: 152	revisar	VLinf	O
Sentence: 152	todos	QU	O
Sentence: 152	los	ART	O
Sentence: 152	activos	ADJ	O
Sentence: 152	y	CC	O
Sentence: 152	pasivos	ADJ	O
Sentence: 152	,	CM	O
Sentence: 152	y	CC	O
Sentence: 152	tienen	VLfin	O
Sentence: 152	la	ART	O
Sentence: 152	obligación	NC	O
Sentence: 152	de	CSUBI	O
Sentence: 152	elaborar	VLinf	O
Sentence: 152	un	ART	O
Sentence: 152	inventario	NC	O
Sentence: 152	de	PREP	O
Sentence: 152	todo	QU	O
Sentence: 152	lo	ART	O
Sentence: 152	que	CQUE	O
Sentence: 152	tienen	VLfin	O
Sentence: 152	los	ART	O
Sentence: 152	partidos	NC	O
Sentence: 152	políticos	ADJ	O
Sentence: 152	en	PREP	O
Sentence: 152	existencia	NC	O
Sentence: 152	”	NC	O
Sentence: 152	,	CM	O
Sentence: 152	añadió	VLfin	O
Sentence: 152	el	ART	O
Sentence: 152	consejero	NC	S-TIT
Sentence: 152	.	FS	O

Sentence: 153	Originalmente	ADV	O
Sentence: 153	,	CM	O
Sentence: 153	el	ART	O
Sentence: 153	INE	NC	S-ORG
Sentence: 153	había	ADJ	O
Sentence: 153	designado	VLadj	O
Sentence: 153	a	PREP	O
Sentence: 153	Ismael	NP	B-PER
Sentence: 153	Trejo	NC	I-PER
Sentence: 153	Bazua	NP	E-PER
Sentence: 153	y	CC	O
Sentence: 153	Gerardo	NP	B-PER
Sentence: 153	Maldonado	NP	I-PER
Sentence: 153	García	NP	E-PER
Sentence: 153	como	CSUBX	O
Sentence: 153	los	ART	O
Sentence: 153	interventores	NC	O
Sentence: 153	,	CM	O
Sentence: 153	esto	DM	O
Sentence: 153	a	PREP	O
Sentence: 153	través	NC	O
Sentence: 153	de	PREP	O
Sentence: 153	un	ART	O
Sentence: 153	sorteo	NC	S-EVT
Sentence: 153	público	ADJ	O
Sentence: 153	.	FS	O

Sentence: 154	Sin	PREP	O
Sentence: 154	embargo	NC	O
Sentence: 154	,	CM	O
Sentence: 154	ambos	QU	O
Sentence: 154	especialistas	NC	O
Sentence: 154	declinaron	VLfin	O
Sentence: 154	ejercer	VLinf	O
Sentence: 154	dicha	QU	O
Sentence: 154	actividad	NC	O
Sentence: 154	.	FS	O

Sentence: 155	En	PREP	O
Sentence: 155	el	ART	O
Sentence: 155	mismo	ADJ	O
Sentence: 155	sorteo	NC	S-EVT
Sentence: 155	,	CM	O
Sentence: 155	se	SE	O
Sentence: 155	definió	VLfin	O
Sentence: 155	una	ART	O
Sentence: 155	lista	NC	O
Sentence: 155	con	PREP	O
Sentence: 155	orden	NC	O
Sentence: 155	de	PREP	O
Sentence: 155	prelación	NC	O
Sentence: 155	,	CM	O
Sentence: 155	la	ART	O
Sentence: 155	cual	REL	O
Sentence: 155	se	SE	O
Sentence: 155	ejerció	VLfin	O
Sentence: 155	para	CSUBI	O
Sentence: 155	asegurar	VLinf	O
Sentence: 155	que	CQUE	O
Sentence: 155	un	ART	O
Sentence: 155	especialista	NC	O
Sentence: 155	certificado	NC	O
Sentence: 155	ejerza	VLfin	O
Sentence: 155	dicho	QU	O
Sentence: 155	cargo	NC	O
Sentence: 155	,	CM	O
Sentence: 155	pues	CSUBF	O
Sentence: 155	el	ART	O
Sentence: 155	objetivo	NC	O
Sentence: 155	es	VSfin	O
Sentence: 155	que	CQUE	O
Sentence: 155	si	CSUBX	O
Sentence: 155	se	SE	O
Sentence: 155	confirma	VLfin	O
Sentence: 155	la	ART	O
Sentence: 155	pérdida	NC	O
Sentence: 155	de	PREP	O
Sentence: 155	registro	NC	O
Sentence: 155	,	CM	O
Sentence: 155	la	ART	O
Sentence: 155	liquidación	NC	O
Sentence: 155	concluya	VLfin	O
Sentence: 155	este	DM	O
Sentence: 155	mismo	ADJ	O
Sentence: 155	año	NC	O
Sentence: 155	.	FS	O

Sentence: 156	Luego	ADV	O
Sentence: 156	de	PREP	O
Sentence: 156	que	CQUE	O
Sentence: 156	fueron	VSfin	O
Sentence: 156	rechazados	VLadj	O
Sentence: 156	por	PREP	O
Sentence: 156	dos	CARD	O
Sentence: 156	especialistas	NC	O
Sentence: 156	en	PREP	O
Sentence: 156	concursos	NC	O
Sentence: 156	mercantiles	ADJ	O
Sentence: 156	,	CM	O
Sentence: 156	el	ART	O
Sentence: 156	Instituto	NC	B-ORG
Sentence: 156	Nacional	NP	I-ORG
Sentence: 156	Electoral	NP	E-ORG
Sentence: 156	nombró	NP	O
Sentence: 156	a	ALFS	O
Sentence: 156	Jorge	NP	B-PER
Sentence: 156	Shessol	NP	I-PER
Sentence: 156	Palau	NP	E-PER
Sentence: 156	y	CC	O
Sentence: 156	Raúl	NP	B-PER
Sentence: 156	Martínez	NP	I-PER
Sentence: 156	Delgadillo	NP	E-PER
Sentence: 156	como	CSUBX	O
Sentence: 156	los	ART	O
Sentence: 156	interventores	NC	O
Sentence: 156	de	PREP	O
Sentence: 156	los	ART	O
Sentence: 156	partidos	NC	O
Sentence: 156	Nueva	ADJ	B-PEX
Sentence: 156	Alianza	NP	E-PEX
Sentence: 156	y	CC	O
Sentence: 156	Encuentro	NP	B-PEX
Sentence: 156	Social	PE	E-PEX
Sentence: 156	respectivamente	ADV	O
Sentence: 156	,	CM	O
Sentence: 156	quienes	REL	O
Sentence: 156	a	PREP	O
Sentence: 156	partir	VLinf	O
Sentence: 156	de	PREP	O
Sentence: 156	hoy	ADV	O
Sentence: 156	toman	VLfin	O
Sentence: 156	la	ART	O
Sentence: 156	administración	NC	O
Sentence: 156	de	PREP	O
Sentence: 156	ambos	QU	O
Sentence: 156	institutos	NC	O
Sentence: 156	políticos	ADJ	O
Sentence: 156	hasta	PREP	O
Sentence: 156	que	CQUE	O
Sentence: 156	se	SE	O
Sentence: 156	defina	VLfin	O
Sentence: 156	en	PREP	O
Sentence: 156	tribunales	NP	O
Sentence: 156	si	CSUBX	O
Sentence: 156	pierden	VLfin	O
Sentence: 156	el	ART	O
Sentence: 156	registro	NC	O
Sentence: 156	.	FS	O

Sentence: 157	El	ART	O
Sentence: 157	consejero	NC	S-TIT
Sentence: 157	Marco	NC	B-PER
Sentence: 157	Antonio	NP	I-PER
Sentence: 157	Baños	NP	I-PER
Sentence: 157	Martínez	NP	E-PER
Sentence: 157	explicó	VLfin	O
Sentence: 157	que	CQUE	O
Sentence: 157	ambos	QU	O
Sentence: 157	personajes	NC	O
Sentence: 157	tienen	VLfin	O
Sentence: 157	la	ART	O
Sentence: 157	encomienda	VLfin	O
Sentence: 157	de	CSUBI	O
Sentence: 157	cumplir	VLinf	O
Sentence: 157	las	ART	O
Sentence: 157	obligaciones	NC	O
Sentence: 157	patronales	ADJ	O
Sentence: 157	con	PREP	O
Sentence: 157	los	ART	O
Sentence: 157	empleados	VLadj	O
Sentence: 157	de	PREP	O
Sentence: 157	los	ART	O
Sentence: 157	partidos	NC	O
Sentence: 157	y	CC	O
Sentence: 157	de	CSUBI	O
