Sentence #	Word	Pos	Tag
Sentence 360	julio	NC	B-DAT
Sentence 360	11	CARD	E-DAT
Sentence 360	,	CM	O
Sentence 360	2018	CARD	S-DAT
Sentence 360	Alfredo	NP	B-PER
Sentence 360	Lemus	NP	I-PER
Sentence 360	Saldaña	NP	E-PER
Sentence 360	,	CM	O
Sentence 360	titular	ADJ	B-TIT
Sentence 360	del	PDEL	I-TIT
Sentence 360	Instituto	NC	I-TIT
Sentence 360	del	PDEL	I-TIT
Sentence 360	Deporte	NC	I-TIT
Sentence 360	del	PDEL	I-TIT
Sentence 360	Estado	NC	I-TIT
Sentence 360	de	PREP	I-TIT
Sentence 360	Tlaxcala	NP	E-TIT
Sentence 360	(	LP	O
Sentence 360	IDET	NP	S-ORG
Sentence 360	)	RP	O
Sentence 360	reveló	VLfin	O
Sentence 360	que	CQUE	O
Sentence 360	una	ART	O
Sentence 360	de	PREP	O
Sentence 360	las	ART	O
Sentence 360	primeras	ORD	O
Sentence 360	tareas	NC	O
Sentence 360	que	CQUE	O
Sentence 360	debió	VLfin	O
Sentence 360	hacer	VLinf	O
Sentence 360	al	CSUBI	O
Sentence 360	asumir	VLinf	O
Sentence 360	el	ART	O
Sentence 360	cargo	NC	O
Sentence 360	,	CM	O
Sentence 360	hace	VLfin	O
Sentence 360	dos	CARD	O
Sentence 360	meses	NC	O
Sentence 360	,	CM	O
Sentence 360	...	DOTS	O
Sentence 360	Publicidad	NC	O
Sentence 360	Publicidad	NC	O
Sentence 360	Facebook	NP	S-ORG
Sentence 360	Tweets	NP	O
Sentence 360	ACERCA	VLadj	O
Sentence 360	DE	PREP	O
Sentence 360	NUESTROS	NC	O
Sentence 360	SITIOS	ADJ	O
Sentence 360	TEMÁTICAS	ADJ	O
Sentence 360	La	ART	B-ORG
Sentence 360	Jornada	NP	E-ORG
Sentence 360	La	ART	B-ORG
Sentence 360	Jornada	NC	I-ORG
Sentence 360	de	PREP	I-ORG
Sentence 360	Oriente	NC	E-ORG
Sentence 360	2018	CODE	S-DAT
Sentence 360	Todos	QU	O
Sentence 360	los	ART	O
Sentence 360	derechos	NC	O
Sentence 360	reservados	VLadj	O

Sentence 361	WhatsApp	NC	S-ORG
Sentence 361	(	LP	O
Sentence 361	521	CARD	O
Sentence 361	644	CARD	O
Sentence 361	)	RP	O
Sentence 361	161	CARD	O
Sentence 361	0856	CARD	O
Sentence 361	Escríbenos	NC	O
Sentence 361	y	CC	O
Sentence 361	recibe	VLfin	O
Sentence 361	las	ART	O
Sentence 361	últimas	NC	O
Sentence 361	noticias	VLfin	O
Sentence 361	en	PREP	O
Sentence 361	tu	PPO	O
Sentence 361	celular	ADJ	O
Sentence 361	Copyright	NC	O
Sentence 361	Tribuna	NP	S-ORG
Sentence 361	.	FS	O

Sentence 362	Sin	PREP	O
Sentence 362	embargo	NC	O
Sentence 362	,	CM	O
Sentence 362	será	VLfin	O
Sentence 362	hasta	PREP	O
Sentence 362	que	CQUE	O
Sentence 362	este	DM	O
Sentence 362	documento	NC	O
Sentence 362	esté	VLfin	O
Sentence 362	en	PREP	O
Sentence 362	manos	NC	O
Sentence 362	del	PDEL	O
Sentence 362	presidente	NC	S-TIT
Sentence 362	Trump	NC	S-PER
Sentence 362	,	CM	O
Sentence 362	cuando	CSUBX	O
Sentence 362	se	SE	O
Sentence 362	dé	VLfin	O
Sentence 362	a	PREP	O
Sentence 362	conocer	VLinf	O
Sentence 362	al	PAL	O
Sentence 362	pueblo	NC	O
Sentence 362	mexicano	ADJ	S-DEM
Sentence 362	siguiendo	VLger	O
Sentence 362	la	ART	O
Sentence 362	política	NC	O
Sentence 362	de	PREP	O
Sentence 362	transparencia	NC	O
Sentence 362	,	CM	O
Sentence 362	detalló	NC	O
Sentence 362	.	FS	O

Sentence 363	López	NC	B-PER
Sentence 363	Obrador	NC	E-PER
Sentence 363	agradeció	VLfin	O
Sentence 363	el	ART	O
Sentence 363	trato	NC	O
Sentence 363	respetuoso	ADJ	O
Sentence 363	que	CQUE	O
Sentence 363	ha	VHfin	O
Sentence 363	dado	VLadj	O
Sentence 363	Trump	NC	S-PER
Sentence 363	y	CC	O
Sentence 363	reconoció	VLfin	O
Sentence 363	que	CQUE	O
Sentence 363	haya	VHfin	O
Sentence 363	decidido	VLadj	O
Sentence 363	enviar	VLinf	O
Sentence 363	al	PAL	O
Sentence 363	Secretario	NP	B-TIT
Sentence 363	del	PDEL	I-TIT
Sentence 363	Tesoro	NC	E-TIT
Sentence 363	.	FS	O

Sentence 364	Luis	NP	B-PER
Sentence 364	Miguel	NP	I-PER
Sentence 364	Barbosa	NP	I-PER
Sentence 364	Huerta	VLfin	E-PER
Sentence 364	,	CM	O
Sentence 364	reveló	VLfin	O
Sentence 364	que	CQUE	O
Sentence 364	militantes	ADJ	O
Sentence 364	de	PREP	O
Sentence 364	Morena	NP	S-PEX
Sentence 364	interpondrán	ADV	O
Sentence 364	quejas	VLfin	O
Sentence 364	ante	PREP	O
Sentence 364	la	ART	O
Sentence 364	Comisión	NC	B-ORG
Sentence 364	Nacional	ADJ	I-ORG
Sentence 364	de	PREP	I-ORG
Sentence 364	Derechos	NC	I-ORG
Sentence 364	Humanos	NC	E-ORG
Sentence 364	(	LP	O
Sentence 364	CNDH	NP	S-ORG
Sentence 364	)	RP	O
Sentence 364	y	CC	O
Sentence 364	podrían	VLfin	O
Sentence 364	recurrir	VLinf	O
Sentence 364	a	PREP	O
Sentence 364	amparos	NC	O
Sentence 364	para	CSUBI	O
Sentence 364	evitar	VLinf	O
Sentence 364	posibles	ADJ	O
Sentence 364	intentos	NC	O
Sentence 364	de	PREP	O
Sentence 364	aprehensión	NC	O
Sentence 364	en	PREP	O
Sentence 364	su	PPO	O
Sentence 364	contra	PREP	O
Sentence 364	.	FS	O

Sentence 365	Para	PREP	O
Sentence 365	El	ART	B-PER
Sentence 365	Bronco	NP	E-PER
Sentence 365	,	CM	O
Sentence 365	solamente	ADV	O
Sentence 365	se	SE	O
Sentence 365	da	VLfin	O
Sentence 365	trabajo	NC	O
Sentence 365	a	PREP	O
Sentence 365	quienes	REL	O
Sentence 365	le	PPC	O
Sentence 365	ayudaron	VLfin	O
Sentence 365	en	PREP	O
Sentence 365	la	ART	O
Sentence 365	campaña	ADJ	O
Sentence 365	,	CM	O
Sentence 365	además	NC	O
Sentence 365	de	PREP	O
Sentence 365	que	CQUE	O
Sentence 365	es	VSfin	O
Sentence 365	un	ART	O
Sentence 365	gasto	NC	O
Sentence 365	adicional	ADJ	O
Sentence 365	y	CC	O
Sentence 365	una	ART	O
Sentence 365	falta	NC	O
Sentence 365	de	PREP	O
Sentence 365	respeto	NC	O
Sentence 365	a	PREP	O
Sentence 365	los	ART	O
Sentence 365	gobernadores	NC	O
Sentence 365	.	FS	O

Sentence 366	El	ART	O
Sentence 366	especialista	NC	O
Sentence 366	en	PREP	O
Sentence 366	temas	NC	O
Sentence 366	electorales	ADJ	O
Sentence 366	asegura	VLfin	O
Sentence 366	que	CQUE	O
Sentence 366	la	ART	O
Sentence 366	elección	NC	O
Sentence 366	en	PREP	O
Sentence 366	el	ART	O
Sentence 366	Municipio	NC	B-GPE
Sentence 366	de	PREP	I-GPE
Sentence 366	Juárez	NP	E-GPE
Sentence 366	ya	ADV	O
Sentence 366	está	VLfin	O
Sentence 366	judicializada	ADJ	O
Sentence 366	.	FS	O

Sentence 367	“	NC	O
Sentence 367	Desde	PREP	O
Sentence 367	el	ART	O
Sentence 367	momento	NC	O
Sentence 367	que	CQUE	O
Sentence 367	se	SE	O
Sentence 367	pidió	VLfin	O
Sentence 367	la	ART	O
Sentence 367	intervención	NC	O
Sentence 367	de	PREP	O
Sentence 367	la	ART	O
Sentence 367	Fepade	NP	S-ORG
Sentence 367	y	CC	O
Sentence 367	del	PDEL	O
Sentence 367	Tribunal	NC	B-ORG
Sentence 367	Electoral	NP	E-ORG
Sentence 367	,	CM	O
Sentence 367	al	PAL	O
Sentence 367	margen	NC	O
Sentence 367	de	PREP	O
Sentence 367	lo	ART	O
Sentence 367	que	CQUE	O
Sentence 367	los	ART	O
Sentence 367	interesados	ADJ	O
Sentence 367	señalen	VLfin	O
Sentence 367	,	CM	O
Sentence 367	el	ART	O
Sentence 367	proceso	NC	O
Sentence 367	de	PREP	O
Sentence 367	judicialización	NC	O
Sentence 367	es	VSfin	O
Sentence 367	un	ART	O
Sentence 367	hecho	NC	O
Sentence 367	que	CQUE	O
Sentence 367	ya	ADV	O
Sentence 367	empezó	VLfin	O
Sentence 367	”	NC	O
Sentence 367	,	CM	O
Sentence 367	asegura	VLfin	O
Sentence 367	.	FS	O

Sentence 368	Finalmente	ADV	O
Sentence 368	,	CM	O
Sentence 368	Vallejo	NP	B-PER
Sentence 368	Valdés	NP	E-PER
Sentence 368	comentó	VLfin	O
Sentence 368	que	CQUE	O
Sentence 368	ya	ADV	O
Sentence 368	se	SE	O
Sentence 368	programó	VLfin	O
Sentence 368	una	ART	O
Sentence 368	reunión	NC	O
Sentence 368	con	PREP	O
Sentence 368	el	ART	O
Sentence 368	titular	NC	B-TIT
Sentence 368	del	PDEL	I-TIT
Sentence 368	IMIFE	NP	E-TIT
Sentence 368	,	CM	O
Sentence 368	Gelasio	VLfin	B-PER
Sentence 368	Carreño	NC	I-PER
Sentence 368	Román	NP	E-PER
Sentence 368	,	CM	O
Sentence 368	para	CSUBI	O
Sentence 368	dar	VLinf	O
Sentence 368	solución	NC	O
Sentence 368	a	PREP	O
Sentence 368	este	DM	O
Sentence 368	asunto	NC	O
Sentence 368	de	PREP	O
Sentence 368	la	ART	O
Sentence 368	mejor	ADJ	O
Sentence 368	manera	NC	O
Sentence 368	posible	ADJ	O
Sentence 368	.	FS	O

Sentence 369	El	ART	O
Sentence 369	presidente	NC	S-TIT
Sentence 369	garantizó	VLfin	O
Sentence 369	que	CQUE	O
Sentence 369	su	PPO	O
Sentence 369	gobierno	NC	O
Sentence 369	ofrecerá	VLfin	O
Sentence 369	“	NC	O
Sentence 369	garantías	VLfin	O
Sentence 369	,	CM	O
Sentence 369	respaldo	NC	O
Sentence 369	y	CC	O
Sentence 369	apoyo	NC	O
Sentence 369	”	NC	O
Sentence 369	al	PAL	O
Sentence 369	equipo	NC	O
Sentence 369	de	PREP	O
Sentence 369	López	NC	B-PER
Sentence 369	Obrador	ADJ	E-PER
Sentence 369	,	CM	O
Sentence 369	quien	REL	O
Sentence 369	asumirá	VLfin	O
Sentence 369	la	ART	O
Sentence 369	presidencia	NC	O
Sentence 369	el	ART	O
Sentence 369	1	CARD	B-DAT
Sentence 369	de	PREP	I-DAT
Sentence 369	diciembre	NMON	E-DAT
Sentence 369	,	CM	O
Sentence 369	y	CC	O
Sentence 369	prometió	VLfin	O
Sentence 369	una	ART	O
Sentence 369	“	NC	O
Sentence 369	transición	ADV	O
Sentence 369	ordenada	VLadj	O
Sentence 369	,	CM	O
Sentence 369	pacífica	ADJ	O
Sentence 369	y	CC	O
Sentence 369	eficiente	ADJ	O
Sentence 369	”	NC	O
Sentence 369	.	FS	O

Sentence 370	Aspirante	NC	O
Sentence 370	a	PREP	O
Sentence 370	la	ART	O
Sentence 370	dirigencia	NC	O
Sentence 370	del	PDEL	O
Sentence 370	CEN	NC	S-ORG
Sentence 370	del	PDEL	O
Sentence 370	blanquiazul	ADJ	S-PEX
Sentence 370	,	CM	O
Sentence 370	detalla	VLfin	O
Sentence 370	:	COLON	O
Sentence 370	“	NC	O
Sentence 370	Hay	VHfin	O
Sentence 370	que	CQUE	O
Sentence 370	regresar	VLinf	O
Sentence 370	a	PREP	O
Sentence 370	la	ART	O
Sentence 370	militancia	NC	O
Sentence 370	.	FS	O

Sentence 371	notas	NC	O
Sentence 371	relacionadas	VLadj	O
Sentence 371	Valle	NP	B-ADD
Sentence 371	de	PREP	I-ADD
Sentence 371	Juárez	NP	I-ADD
Sentence 371	No	NEG	I-ADD
Sentence 371	.	FS	I-ADD
Sentence 371	6689	CODE	E-ADD
Sentence 371	,	CM	O
Sentence 371	Col.	NC	B-ADD
Sentence 371	San	FS	I-ADD
Sentence 371	Lorenzo	NP	I-ADD
Sentence 371	.	NP	I-ADD
Sentence 371	C.P	FS	I-ADD
Sentence 371	.	ACRNM	I-ADD
Sentence 371	32320	FS	E-ADD
Sentence 371	Ciudad	CODE	B-GPE
Sentence 371	Juárez	NC	E-GPE
Sentence 371	,	NP	O
Sentence 371	Chih	CM	S-GPE
Sentence 371	.	NP	O

Sentence 372	Marcelo	NP	B-PER
Sentence 372	Ebrard	ADJ	E-PER
Sentence 372	,	CM	O
Sentence 372	quien	REL	O
Sentence 372	será	NC	O
Sentence 372	titular	ADJ	B-TIT
Sentence 372	de	PREP	I-TIT
Sentence 372	la	ART	I-TIT
Sentence 372	Secretaría	NP	I-TIT
Sentence 372	de	PREP	I-TIT
Sentence 372	Relaciones	NC	I-TIT
Sentence 372	Exteriores	ADJ	E-TIT
Sentence 372	(	LP	O
Sentence 372	SRE	NP	S-ORG
Sentence 372	)	RP	O
Sentence 372	,	CM	O
Sentence 372	en	PREP	O
Sentence 372	la	ART	O
Sentence 372	misma	ADJ	O
Sentence 372	conferencia	NC	O
Sentence 372	anunció	VLfin	O
Sentence 372	que	CQUE	O
Sentence 372	vendrá	VLfin	O
Sentence 372	a	PREP	O
Sentence 372	México	NP	S-GPE
Sentence 372	también	NP	O
Sentence 372	Jared	NP	B-PER
Sentence 372	Kushner	NP	E-PER
Sentence 372	,	CM	O
Sentence 372	asesor	NC	B-TIT
Sentence 372	y	CC	I-TIT
Sentence 372	yerno	NC	E-TIT
Sentence 372	de	PREP	O
Sentence 372	Trump	NC	S-PER
Sentence 372	,	CM	O
Sentence 372	y	CC	O
Sentence 372	de	PREP	O
Sentence 372	William	NP	B-PER
Sentence 372	Duncan	NP	E-PER
Sentence 372	,	CM	O
Sentence 372	responsable	ADJ	O
Sentence 372	de	PREP	O
Sentence 372	negocios	NC	O
Sentence 372	de	PREP	O
Sentence 372	la	ART	O
Sentence 372	embajada	NC	B-FAC
Sentence 372	de	PREP	I-FAC
Sentence 372	EU	NC	E-FAC
Sentence 372	en	PREP	O
Sentence 372	México	NC	S-GPE
Sentence 372	.	FS	O

Sentence 373	La	ART	O
Sentence 373	comitiva	NC	O
Sentence 373	estadounidense	ADJ	S-DEM
Sentence 373	encabezada	VLadj	O
Sentence 373	por	PREP	O
Sentence 373	el	ART	O
Sentence 373	secretario	NC	B-TIT
Sentence 373	de	PREP	I-TIT
Sentence 373	Estado	NC	E-TIT
Sentence 373	,	CM	O
Sentence 373	Mike	NP	B-PER
Sentence 373	Pompeo	NP	E-PER
Sentence 373	,	CM	O
Sentence 373	arribó	VLfin	O
Sentence 373	a	PREP	O
Sentence 373	la	ART	O
Sentence 373	CDMX	NC	S-GPE
Sentence 373	para	CSUBI	O
Sentence 373	reunirse	VCLIinf	O
Sentence 373	con	PREP	O
Sentence 373	el	ART	O
Sentence 373	presidente	NC	S-TIT
Sentence 373	y	CC	O
Sentence 373	posteriormente	ADV	O
Sentence 373	con	PREP	O
Sentence 373	24	CARD	B-ORG
Sentence 373	HORAS	NC	E-ORG
Sentence 373	(	LP	O
Sentence 373	@	SYM	O
Sentence 373	diario24horas	ADJ	S-ADD
Sentence 373	)	RP	O
Sentence 373	Finalmente	ADV	O
Sentence 373	,	CM	O
Sentence 373	será	VLfin	O
Sentence 373	alrededor	PREP	O
Sentence 373	de	PREP	O
Sentence 373	las	ART	O
Sentence 373	14:30	CARD	B-TIM
Sentence 373	horas	COLON	E-TIM
Sentence 373	cuando	CARD	O
Sentence 373	Pompeo	NC	S-PER
Sentence 373	llegue	CSUBX	O
Sentence 373	a	NC	O
Sentence 373	la	VLfin	O
Sentence 373	sede	PREP	O
Sentence 373	de	ART	O
Sentence 373	la	NC	O
Sentence 373	Secretaría	PREP	B-ORG
Sentence 373	de	ART	I-ORG
Sentence 373	Relaciones	NP	I-ORG
Sentence 373	Exteriores	PREP	E-ORG
Sentence 373	(	NC	O
Sentence 373	SRE	ADJ	S-ORG
Sentence 373	)	LP	O
Sentence 373	para	NP	O
Sentence 373	reunirse	RP	O
Sentence 373	con	CSUBI	O
Sentence 373	Luis	VCLIinf	B-PER
Sentence 373	Videgaray	PREP	I-PER
Sentence 373	Caso	NP	E-PER
Sentence 373	,	NP	O
Sentence 373	con	NC	O
Sentence 373	quien	CM	O
Sentence 373	en	PREP	O
Sentence 373	punto	REL	O
Sentence 373	de	PREP	O
Sentence 373	las	NC	O
Sentence 373	15:30	PREP	B-TIM
Sentence 373	horas	ART	E-TIM
Sentence 373	dará	CARD	O
Sentence 373	una	COLON	O
Sentence 373	declaración	CARD	O
Sentence 373	conjunta	NC	O
Sentence 373	a	VLfin	O
Sentence 373	medios	ART	O
Sentence 373	de	NC	O
Sentence 373	comunicación	ADJ	O
Sentence 373	sobre	PREP	O
Sentence 373	los	NC	O
Sentence 373	temas	PREP	O
Sentence 373	tratados	NC	O
Sentence 373	durante	PREP	O
Sentence 373	su	ART	O
Sentence 373	encuentro	NC	O
Sentence 373	.	VLadj	O

Sentence 374	viernes	NC	B-DAT
Sentence 374	13	CARD	I-DAT
Sentence 374	de	PREP	I-DAT
Sentence 374	julio	NC	I-DAT
Sentence 374	de	PREP	I-DAT
Sentence 374	2018	CARD	E-DAT
Sentence 374	Pierde	NP	O
Sentence 374	ingresos	NC	O
Sentence 374	y	CC	O
Sentence 374	registros	NC	O
Sentence 374	en	PREP	O
Sentence 374	estados	NC	O
Sentence 374	el	ART	O
Sentence 374	Sol	NC	B-PEX
Sentence 374	Azteca	ADJ	E-PEX
Sentence 374	,	CM	O
Sentence 374	PRD	NC	S-PEX
Sentence 374	Existen	VLfin	O
Sentence 374	dos	CARD	O
Sentence 374	estados	NC	O
Sentence 374	donde	ADV	O
Sentence 374	esa	DM	O
Sentence 374	fuerza	NC	O
Sentence 374	política	ADJ	O
Sentence 374	perdió	VLfin	O
Sentence 374	el	ART	O
Sentence 374	registro	NC	O
Sentence 374	en	PREP	O
Sentence 374	periodos	NC	O
Sentence 374	electorales	ADJ	O
Sentence 374	anteriores	ADJ	O
Sentence 374	Manuel	NP	B-PER
Sentence 374	Cifuentes	NC	E-PER
Sentence 374	,	CM	O
Sentence 374	izquierda	NC	O
Sentence 374	,	CM	O
Sentence 374	dice	VLfin	O
Sentence 374	que	CQUE	O
Sentence 374	el	ART	O
Sentence 374	PRD	NC	S-PEX
Sentence 374	iniciará	VLfin	O
Sentence 374	un	ART	O
Sentence 374	programa	NC	O
Sentence 374	de	PREP	O
Sentence 374	austeridad	NC	O
Sentence 374	Foto	NP	O
Sentence 374	:	COLON	O
Sentence 374	Cuartoscuro	NP	S-ORG
Sentence 374	Abigaíl	NC	B-PER
Sentence 374	Cruz	NC	E-PER
Sentence 374	El	ART	O
Sentence 374	Partido	NC	B-PEX
Sentence 374	de	PREP	I-PEX
Sentence 374	la	ART	I-PEX
Sentence 374	Revolución	NC	I-PEX
Sentence 374	Democrática	ADJ	E-PEX
Sentence 374	(	LP	O
Sentence 374	PRD	NC	S-PEX
Sentence 374	)	RP	O
Sentence 374	señaló	VLfin	O
Sentence 374	que	CQUE	O
Sentence 374	aunque	CSUBX	O
Sentence 374	desconoce	VLfin	O
Sentence 374	la	ART	O
Sentence 374	cifra	NC	O
Sentence 374	oficial	ADJ	O
Sentence 374	del	PDEL	O
Sentence 374	número	NC	O
Sentence 374	de	PREP	O
Sentence 374	estados	NC	O
Sentence 374	donde	ADV	O
Sentence 374	perdió	VLfin	O
Sentence 374	el	ART	O
Sentence 374	registro	NC	O
Sentence 374	,	CM	O
Sentence 374	recibirán	VLfin	O
Sentence 374	como	CSUBX	O
Sentence 374	parte	NC	O
Sentence 374	de	PREP	O
Sentence 374	sus	PPO	O
Sentence 374	prerrogativas	NC	O
Sentence 374	de	PREP	O
Sentence 374	390	CARD	B-MNY
Sentence 374	a	PREP	I-MNY
Sentence 374	395	CARD	I-MNY
Sentence 374	millones	CARD	I-MNY
Sentence 374	de	PREP	I-MNY
Sentence 374	pesos	NC	E-MNY
Sentence 374	,	CM	O
Sentence 374	lo	ART	O
Sentence 374	que	CQUE	O
Sentence 374	significa	VLfin	O
Sentence 374	una	ART	O
Sentence 374	disminución	NC	O
Sentence 374	entre	PREP	O
Sentence 374	100	CARD	B-MNY
Sentence 374	a	PREP	I-MNY
Sentence 374	110	CARD	I-MNY
Sentence 374	millones	CARD	I-MNY
Sentence 374	de	PREP	I-MNY
Sentence 374	pesos	NC	E-MNY
Sentence 374	,	CM	O
Sentence 374	comparados	VLadj	O
Sentence 374	con	PREP	O
Sentence 374	la	ART	O
Sentence 374	cantidad	NC	O
Sentence 374	que	CQUE	O
Sentence 374	recibió	VLfin	O
Sentence 374	para	PREP	O
Sentence 374	el	ART	O
Sentence 374	proceso	NC	B-EVT
Sentence 374	electoral	ADJ	I-EVT
Sentence 374	del	PDEL	I-EVT
Sentence 374	1	CARD	I-EVT
Sentence 374	de	PREP	I-EVT
Sentence 374	julio	NC	E-EVT
Sentence 374	que	CQUE	O
Sentence 374	fue	VSfin	O
Sentence 374	de	PREP	O
Sentence 374	485	CARD	O
Sentence 374	millones	CARD	O
Sentence 374	.	FS	O

Sentence 375	JMSJ	NP	O
Sentence 375	Compartir	NP	O
Sentence 375	Anterior	NP	O
Sentence 375	Siguiente	NP	O
Sentence 375	Comentarios	NC	O
Sentence 375	de	PREP	O
Sentence 375	Facebook	NC	S-ORG
Sentence 375	Notimex	NP	S-ORG
Sentence 375	ÚLTIMAS	NC	O
Sentence 375	NOTICIAS	ADJ	O
Sentence 375	Jul	NC	B-DAT
Sentence 375	13	CARD	E-DAT
Sentence 375	8:20	CARD	B-TIM
Sentence 375	PM	COLON	E-TIM
Sentence 375	Jul	CODE	B-DAT
Sentence 375	13	NP	E-DAT
Sentence 375	8:01	NP	B-TIM
Sentence 375	PM	CARD	E-TIM
Sentence 375	Jul	CARD	B-DAT
Sentence 375	13	COLON	E-DAT
Sentence 375	8:00	CODE	B-TIM
Sentence 375	PM	NP	E-TIM
Sentence 375	Jul	NP	B-DAT
Sentence 375	13	CARD	E-DAT
Sentence 375	7:55	CARD	B-TIM
Sentence 375	PM	COLON	E-TIM
Sentence 375	Jul	CODE	B-DAT
Sentence 375	13	NP	E-DAT
Sentence 375	7:40	NP	B-TIM
Sentence 375	PM	CARD	E-TIM
Sentence 375	Jul	CARD	B-DAT
Sentence 375	13	COLON	E-DAT
Sentence 375	7:20	CODE	B-TIM
Sentence 375	PM	NP	E-TIM
Sentence 375	Jul	NP	B-DAT
Sentence 375	13	CARD	E-DAT
Sentence 375	7:20	CARD	B-TIM
Sentence 375	PM	COLON	E-TIM
Sentence 375	Jul	CODE	B-DAT
Sentence 375	13	NP	E-DAT
Sentence 375	7:00	NP	B-TIM
Sentence 375	PM	CARD	E-TIM
Sentence 375	Platicas	CARD	O
Sentence 375	de	COLON	O
Sentence 375	Café	CODE	O
Sentence 375	Jul	NP	B-DAT
Sentence 375	11	NP	E-DAT
Sentence 375	,	CARD	O
Sentence 375	2018	CARD	S-DAT
Sentence 375	TODOS	COLON	O
Sentence 375	LOS	CODE	O
Sentence 375	DERECHOS	NP	O
Sentence 375	RESERVADOS	NP	O
Sentence 375	24	CARD	B-ORG
Sentence 375	HORAS	CARD	E-ORG
Sentence 375	MÉXICO	COLON	S-GPE
Sentence 375	2018	CARD	S-DAT
Sentence 375	Brought	NC	O
Sentence 375	to	ADJ	O
Sentence 375	you	PREP	O
Sentence 375	by	NC	O

Sentence 376	Resaltó	VLfin	O
Sentence 376	que	CQUE	O
Sentence 376	en	PREP	O
Sentence 376	el	ART	O
Sentence 376	municipio	NC	O
Sentence 376	de	PREP	O
Sentence 376	Querétaro	NP	S-GPE
Sentence 376	no	NEG	O
Sentence 376	se	SE	O
Sentence 376	incurrió	VLfin	O
Sentence 376	en	PREP	O
Sentence 376	causas	NC	O
Sentence 376	de	PREP	O
Sentence 376	nulidad	NC	O
Sentence 376	de	PREP	O
Sentence 376	la	ART	O
Sentence 376	elección	NC	O
Sentence 376	.	FS	O

Sentence 377	Yo	PPX	O
Sentence 377	quería	VLfin	O
Sentence 377	ser	VSinf	O
Sentence 377	actor	NC	O
Sentence 377	y	CC	O
Sentence 377	ser	VSinf	O
Sentence 377	como	CSUBX	O
Sentence 377	Juan	NP	B-PER
Sentence 377	Ferrara	NP	E-PER
Sentence 377	,	CM	O
Sentence 377	refiere	VLfin	O
Sentence 377	.	FS	O

Sentence 378	”	NC	O
Sentence 378	,	CM	O
Sentence 378	cantaban	VLfin	O
Sentence 378	,	CM	O
Sentence 378	mientras	CSUBX	O
Sentence 378	golpeaban	VLfin	O
Sentence 378	cazuelas	NC	O
Sentence 378	o	CC	O
Sentence 378	hacían	VLfin	O
Sentence 378	sonar	VLinf	O
Sentence 378	trompetas	NC	O
Sentence 378	.	FS	O

Sentence 379	“	NC	O
Sentence 379	Tras	PREP	O
Sentence 379	la	ART	O
Sentence 379	revisión	NC	O
Sentence 379	de	PREP	O
Sentence 379	las	ART	O
Sentence 379	actas	NC	O
Sentence 379	de	PREP	O
Sentence 379	cómputo	NC	O
Sentence 379	,	CM	O
Sentence 379	la	ART	O
Sentence 379	Secretaria	NC	B-ORG
Sentence 379	Jurídica	ADJ	I-ORG
Sentence 379	del	PDEL	I-ORG
Sentence 379	Partido	NC	E-ORG
Sentence 379	encontró	VLfin	O
Sentence 379	diversas	QU	O
Sentence 379	anomalías	NC	O
Sentence 379	que	CQUE	O
Sentence 379	deben	VMfin	O
Sentence 379	motivar	VLinf	O
Sentence 379	al	PAL	O
Sentence 379	órgano	NC	O
Sentence 379	electoral	ADJ	O
Sentence 379	a	PREP	O
Sentence 379	declarar	VLinf	O
Sentence 379	nulos	ADJ	O
Sentence 379	los	ART	O
Sentence 379	resultados	NC	O
Sentence 379	y	CC	O
Sentence 379	proceder	NC	O
Sentence 379	en	PREP	O
Sentence 379	consecuencia	NC	O
Sentence 379	”	NC	O
Sentence 379	,	CM	O
Sentence 379	expresó	VLfin	O
Sentence 379	Bazán	NP	S-PER
Sentence 379	en	PREP	O
Sentence 379	un	ART	O
Sentence 379	comunicado	VLadj	O
Sentence 379	difundido	VLadj	O
Sentence 379	hoy	ADV	O
Sentence 379	.	FS	O

Sentence 380	Más	NP	O
Sentence 380	noticias	VLfin	O

Sentence 381	Actualmente	ADV	O
Sentence 381	el	ART	O
Sentence 381	artículo	NC	B-DOC
Sentence 381	127	CARD	I-DOC
Sentence 381	constitucional	ADJ	E-DOC
Sentence 381	prevé	VLfin	O
Sentence 381	que	CQUE	O
Sentence 381	“	NC	O
Sentence 381	ningún	NC	O
Sentence 381	servidor	NC	O
Sentence 381	público	ADJ	O
Sentence 381	podrá	VLfin	O
Sentence 381	recibir	VLinf	O
Sentence 381	remuneración	NC	O
Sentence 381	,	CM	O
Sentence 381	por	PREP	O
Sentence 381	el	ART	O
Sentence 381	desempeño	NC	O
Sentence 381	de	PREP	O
Sentence 381	su	PPO	O
Sentence 381	función	NC	O
Sentence 381	,	CM	O
Sentence 381	cargo	NC	O
Sentence 381	o	CC	O
Sentence 381	comisión	NC	O
Sentence 381	,	CM	O
Sentence 381	mayor	ADJ	O
Sentence 381	a	PREP	O
Sentence 381	la	ART	O
Sentence 381	establecida	VLadj	O
Sentence 381	para	PREP	O
Sentence 381	el	ART	O
Sentence 381	Presidente	NC	B-TIT
Sentence 381	de	PREP	I-TIT
Sentence 381	la	ART	I-TIT
Sentence 381	República	NC	E-TIT
Sentence 381	,	CM	O
Sentence 381	en	PREP	O
Sentence 381	el	ART	O
Sentence 381	presupuesto	VLfin	O
Sentence 381	correspondiente	ADJ	O
